date,state,deaths+AF8-new,deaths+AF8-unvax,deaths+AF8-pvax,deaths+AF8-fvax,deaths+AF8-boost
2022+AC0-01+AC0-07,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-07,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-07,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-08,Johor,0,0,0,2,0
2022+AC0-01+AC0-08,Kedah,0,1,0,2,0
2022+AC0-01+AC0-08,Kelantan,1,1,0,2,0
2022+AC0-01+AC0-08,Melaka,0,0,0,0,0
2022+AC0-01+AC0-08,Negeri Sembilan,0,1,0,0,0
2022+AC0-01+AC0-08,Pahang,0,0,0,0,0
2022+AC0-01+AC0-08,Perak,1,0,0,1,0
2022+AC0-01+AC0-08,Perlis,0,0,0,0,0
2022+AC0-01+AC0-08,Pulau Pinang,0,0,0,1,0
2022+AC0-01+AC0-08,Sabah,1,0,0,2,0
2022+AC0-01+AC0-08,Sarawak,1,0,0,0,0
2022+AC0-01+AC0-08,Selangor,6,0,0,1,0
2022+AC0-01+AC0-08,Terengganu,1,0,1,2,0
2022+AC0-01+AC0-08,W.P. Kuala Lumpur,0,0,0,1,0
2022+AC0-01+AC0-08,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-08,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-09,Johor,1,1,0,2,0
2022+AC0-01+AC0-09,Kedah,4,0,0,0,0
2022+AC0-01+AC0-09,Kelantan,3,0,0,1,0
2022+AC0-01+AC0-09,Melaka,1,1,0,0,0
2022+AC0-01+AC0-09,Negeri Sembilan,0,1,0,0,0
2022+AC0-01+AC0-09,Pahang,0,0,0,0,1
2022+AC0-01+AC0-09,Perak,2,0,1,1,0
2022+AC0-01+AC0-09,Perlis,0,0,0,0,0
2022+AC0-01+AC0-09,Pulau Pinang,1,0,0,0,0
2022+AC0-01+AC0-09,Sabah,1,0,0,1,0
2022+AC0-01+AC0-09,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-09,Selangor,1,1,0,2,0
2022+AC0-01+AC0-09,Terengganu,8,1,0,0,1
2022+AC0-01+AC0-09,W.P. Kuala Lumpur,1,1,0,1,0
2022+AC0-01+AC0-09,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-09,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-10,Johor,4,0,0,2,0
2022+AC0-01+AC0-10,Kedah,3,0,0,0,0
2022+AC0-01+AC0-10,Kelantan,1,0,0,0,0
2022+AC0-01+AC0-10,Melaka,1,0,0,0,0
2022+AC0-01+AC0-10,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-10,Pahang,2,1,0,1,0
2022+AC0-01+AC0-10,Perak,1,0,0,0,0
2022+AC0-01+AC0-10,Perlis,0,0,0,0,0
2022+AC0-01+AC0-10,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-10,Sabah,0,0,0,1,0
2022+AC0-01+AC0-10,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-10,Selangor,3,1,0,1,0
2022+AC0-01+AC0-10,Terengganu,2,2,0,1,0
2022+AC0-01+AC0-10,W.P. Kuala Lumpur,1,1,0,1,0
2022+AC0-01+AC0-10,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-10,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-11,Johor,4,1,0,0,0
2022+AC0-01+AC0-11,Kedah,0,0,0,0,0
2022+AC0-01+AC0-11,Kelantan,1,0,0,1,0
2022+AC0-01+AC0-11,Melaka,1,0,0,0,0
2022+AC0-01+AC0-11,Negeri Sembilan,1,0,0,0,0
2022+AC0-01+AC0-11,Pahang,1,1,0,1,0
2022+AC0-01+AC0-11,Perak,0,0,0,0,0
2022+AC0-01+AC0-11,Perlis,0,0,0,0,0
2022+AC0-01+AC0-11,Pulau Pinang,0,1,0,0,0
2022+AC0-01+AC0-11,Sabah,3,1,0,1,0
2022+AC0-01+AC0-11,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-11,Selangor,9,1,0,0,0
2022+AC0-01+AC0-11,Terengganu,4,0,0,1,0
2022+AC0-01+AC0-11,W.P. Kuala Lumpur,3,0,0,0,0
2022+AC0-01+AC0-11,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-11,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-12,Johor,2,0,0,2,0
2022+AC0-01+AC0-12,Kedah,0,0,0,0,1
2022+AC0-01+AC0-12,Kelantan,2,0,0,1,0
2022+AC0-01+AC0-12,Melaka,0,0,0,0,0
2022+AC0-01+AC0-12,Negeri Sembilan,1,1,0,1,0
2022+AC0-01+AC0-12,Pahang,4,1,0,0,0
2022+AC0-01+AC0-12,Perak,2,0,0,2,0
2022+AC0-01+AC0-12,Perlis,0,0,0,0,0
2022+AC0-01+AC0-12,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-12,Sabah,1,1,0,1,0
2022+AC0-01+AC0-12,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-12,Selangor,1,2,0,6,0
2022+AC0-01+AC0-12,Terengganu,1,0,0,0,0
2022+AC0-01+AC0-12,W.P. Kuala Lumpur,1,0,0,0,0
2022+AC0-01+AC0-12,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-12,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-13,Johor,2,1,0,2,0
2022+AC0-01+AC0-13,Kedah,0,0,0,0,0
2022+AC0-01+AC0-13,Kelantan,1,1,0,0,0
2022+AC0-01+AC0-13,Melaka,0,1,0,0,0
2022+AC0-01+AC0-13,Negeri Sembilan,1,1,0,0,0
2022+AC0-01+AC0-13,Pahang,2,0,0,1,0
2022+AC0-01+AC0-13,Perak,0,0,0,1,0
2022+AC0-01+AC0-13,Perlis,0,0,0,0,0
2022+AC0-01+AC0-13,Pulau Pinang,1,3,0,1,0
2022+AC0-01+AC0-13,Sabah,3,1,0,0,1
2022+AC0-01+AC0-13,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-13,Selangor,1,2,1,2,0
2022+AC0-01+AC0-13,Terengganu,1,1,0,1,0
2022+AC0-01+AC0-13,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-13,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-13,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-14,Johor,1,0,0,0,0
2022+AC0-01+AC0-14,Kedah,1,0,0,1,0
2022+AC0-01+AC0-14,Kelantan,0,0,0,1,0
2022+AC0-01+AC0-14,Melaka,0,0,0,0,0
2022+AC0-01+AC0-14,Negeri Sembilan,0,1,0,0,0
2022+AC0-01+AC0-14,Pahang,2,0,0,1,0
2022+AC0-01+AC0-14,Perak,0,1,0,0,0
2022+AC0-01+AC0-14,Perlis,0,0,0,0,0
2022+AC0-01+AC0-14,Pulau Pinang,2,0,0,0,0
2022+AC0-01+AC0-14,Sabah,0,0,1,1,0
2022+AC0-01+AC0-14,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-14,Selangor,4,1,0,2,0
2022+AC0-01+AC0-14,Terengganu,2,1,0,0,0
2022+AC0-01+AC0-14,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-14,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-14,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-15,Johor,2,0,0,1,0
2022+AC0-01+AC0-15,Kedah,0,0,0,2,0
2022+AC0-01+AC0-15,Kelantan,0,0,0,1,0
2022+AC0-01+AC0-15,Melaka,1,0,1,1,0
2022+AC0-01+AC0-15,Negeri Sembilan,0,1,0,0,0
2022+AC0-01+AC0-15,Pahang,0,1,0,0,0
2022+AC0-01+AC0-15,Perak,3,0,0,0,0
2022+AC0-01+AC0-15,Perlis,0,1,0,0,0
2022+AC0-01+AC0-15,Pulau Pinang,2,1,1,0,0
2022+AC0-01+AC0-15,Sabah,3,1,0,0,0
2022+AC0-01+AC0-15,Sarawak,0,0,0,1,0
2022+AC0-01+AC0-15,Selangor,5,0,0,0,1
2022+AC0-01+AC0-15,Terengganu,2,2,0,0,0
2022+AC0-01+AC0-15,W.P. Kuala Lumpur,1,0,0,0,0
2022+AC0-01+AC0-15,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-15,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-16,Johor,1,1,0,1,0
2022+AC0-01+AC0-16,Kedah,2,0,0,0,0
2022+AC0-01+AC0-16,Kelantan,1,1,0,0,0
2022+AC0-01+AC0-16,Melaka,2,0,0,0,0
2022+AC0-01+AC0-16,Negeri Sembilan,1,1,0,0,1
2022+AC0-01+AC0-16,Pahang,3,0,0,1,0
2022+AC0-01+AC0-16,Perak,0,0,0,0,0
2022+AC0-01+AC0-16,Perlis,0,0,0,0,0
2022+AC0-01+AC0-16,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-16,Sabah,0,1,0,0,0
2022+AC0-01+AC0-16,Sarawak,1,0,0,0,0
2022+AC0-01+AC0-16,Selangor,1,3,0,1,2
2022+AC0-01+AC0-16,Terengganu,0,1,0,0,0
2022+AC0-01+AC0-16,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-16,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-16,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-17,Johor,1,0,0,0,0
2022+AC0-01+AC0-17,Kedah,1,0,0,0,1
2022+AC0-01+AC0-17,Kelantan,1,1,0,0,0
2022+AC0-01+AC0-17,Melaka,0,1,0,1,0
2022+AC0-01+AC0-17,Negeri Sembilan,2,0,0,1,0
2022+AC0-01+AC0-17,Pahang,0,1,0,0,0
2022+AC0-01+AC0-17,Perak,0,1,0,1,0
2022+AC0-01+AC0-17,Perlis,0,0,0,0,0
2022+AC0-01+AC0-17,Pulau Pinang,2,0,0,0,0
2022+AC0-01+AC0-17,Sabah,1,1,0,0,0
2022+AC0-01+AC0-17,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-17,Selangor,5,0,0,3,0
2022+AC0-01+AC0-17,Terengganu,3,0,0,1,0
2022+AC0-01+AC0-17,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-17,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-17,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-18,Johor,0,1,0,1,0
2022+AC0-01+AC0-18,Kedah,0,1,0,1,0
2022+AC0-01+AC0-18,Kelantan,1,0,0,0,0
2022+AC0-01+AC0-18,Melaka,2,0,0,1,0
2022+AC0-01+AC0-18,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-18,Pahang,2,0,0,0,0
2022+AC0-01+AC0-18,Perak,0,0,0,1,0
2022+AC0-01+AC0-18,Perlis,0,0,0,0,0
2022+AC0-01+AC0-18,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-18,Sabah,1,0,0,1,0
2022+AC0-01+AC0-18,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-18,Selangor,2,1,0,1,1
2022+AC0-01+AC0-18,Terengganu,1,0,0,1,0
2022+AC0-01+AC0-18,W.P. Kuala Lumpur,0,0,0,1,0
2022+AC0-01+AC0-18,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-18,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-19,Johor,1,0,0,1,0
2022+AC0-01+AC0-19,Kedah,1,0,0,0,0
2022+AC0-01+AC0-19,Kelantan,1,0,0,0,0
2022+AC0-01+AC0-19,Melaka,1,0,0,0,0
2022+AC0-01+AC0-19,Negeri Sembilan,1,1,0,0,0
2022+AC0-01+AC0-19,Pahang,0,2,0,0,0
2022+AC0-01+AC0-19,Perak,0,0,0,0,0
2022+AC0-01+AC0-19,Perlis,1,0,0,0,0
2022+AC0-01+AC0-19,Pulau Pinang,2,0,0,1,0
2022+AC0-01+AC0-19,Sabah,2,0,0,2,0
2022+AC0-01+AC0-19,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-19,Selangor,2,0,0,3,0
2022+AC0-01+AC0-19,Terengganu,0,0,0,1,0
2022+AC0-01+AC0-19,W.P. Kuala Lumpur,1,0,0,0,0
2022+AC0-01+AC0-19,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-19,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-20,Johor,2,1,0,2,0
2022+AC0-01+AC0-20,Kedah,1,0,0,1,0
2022+AC0-01+AC0-20,Kelantan,1,0,0,0,0
2022+AC0-01+AC0-20,Melaka,0,0,0,0,0
2022+AC0-01+AC0-20,Negeri Sembilan,2,0,0,0,0
2022+AC0-01+AC0-20,Pahang,1,0,0,0,0
2022+AC0-01+AC0-20,Perak,3,1,1,1,0
2022+AC0-01+AC0-20,Perlis,0,0,0,0,0
2022+AC0-01+AC0-20,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-20,Sabah,2,1,0,1,0
2022+AC0-01+AC0-20,Sarawak,1,0,0,0,0
2022+AC0-01+AC0-20,Selangor,7,0,0,2,0
2022+AC0-01+AC0-20,Terengganu,2,0,0,3,0
2022+AC0-01+AC0-20,W.P. Kuala Lumpur,0,2,0,0,0
2022+AC0-01+AC0-20,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-20,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-21,Johor,1,0,0,1,0
2022+AC0-01+AC0-21,Kedah,1,0,0,1,0
2022+AC0-01+AC0-21,Kelantan,1,1,0,0,0
2022+AC0-01+AC0-21,Melaka,0,0,0,0,0
2022+AC0-01+AC0-21,Negeri Sembilan,2,0,0,0,0
2022+AC0-01+AC0-21,Pahang,0,0,0,0,0
2022+AC0-01+AC0-21,Perak,1,1,0,1,0
2022+AC0-01+AC0-21,Perlis,0,0,0,0,0
2022+AC0-01+AC0-21,Pulau Pinang,2,0,0,0,0
2022+AC0-01+AC0-21,Sabah,3,0,0,0,0
2022+AC0-01+AC0-21,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-21,Selangor,4,0,0,3,0
2022+AC0-01+AC0-21,Terengganu,0,0,0,1,0
2022+AC0-01+AC0-21,W.P. Kuala Lumpur,1,1,0,0,0
2022+AC0-01+AC0-21,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-21,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-22,Johor,2,0,0,1,0
2022+AC0-01+AC0-22,Kedah,2,1,0,0,0
2022+AC0-01+AC0-22,Kelantan,0,0,0,0,0
2022+AC0-01+AC0-22,Melaka,1,0,0,0,0
2022+AC0-01+AC0-22,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-22,Pahang,1,0,0,1,0
2022+AC0-01+AC0-22,Perak,2,0,0,0,0
2022+AC0-01+AC0-22,Perlis,0,0,0,0,0
2022+AC0-01+AC0-22,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-22,Sabah,1,2,0,1,0
2022+AC0-01+AC0-22,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-22,Selangor,2,1,0,1,0
2022+AC0-01+AC0-22,Terengganu,2,0,0,0,0
2022+AC0-01+AC0-22,W.P. Kuala Lumpur,1,0,0,0,0
2022+AC0-01+AC0-22,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-22,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-23,Johor,3,1,0,1,0
2022+AC0-01+AC0-23,Kedah,0,0,0,0,0
2022+AC0-01+AC0-23,Kelantan,0,0,0,0,0
2022+AC0-01+AC0-23,Melaka,0,0,0,1,0
2022+AC0-01+AC0-23,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-23,Pahang,0,0,0,1,0
2022+AC0-01+AC0-23,Perak,1,0,0,0,0
2022+AC0-01+AC0-23,Perlis,0,0,0,0,0
2022+AC0-01+AC0-23,Pulau Pinang,0,0,0,2,0
2022+AC0-01+AC0-23,Sabah,1,1,0,3,0
2022+AC0-01+AC0-23,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-23,Selangor,1,1,0,0,2
2022+AC0-01+AC0-23,Terengganu,3,0,0,0,0
2022+AC0-01+AC0-23,W.P. Kuala Lumpur,0,0,0,1,0
2022+AC0-01+AC0-23,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-23,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-24,Johor,1,1,0,2,0
2022+AC0-01+AC0-24,Kedah,1,0,0,0,0
2022+AC0-01+AC0-24,Kelantan,1,0,0,1,0
2022+AC0-01+AC0-24,Melaka,1,0,0,0,0
2022+AC0-01+AC0-24,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-24,Pahang,1,0,0,1,0
2022+AC0-01+AC0-24,Perak,0,1,0,1,0
2022+AC0-01+AC0-24,Perlis,0,0,0,0,0
2022+AC0-01+AC0-24,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-24,Sabah,2,1,0,1,0
2022+AC0-01+AC0-24,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-24,Selangor,3,1,0,1,0
2022+AC0-01+AC0-24,Terengganu,0,0,0,0,0
2022+AC0-01+AC0-24,W.P. Kuala Lumpur,0,1,0,0,0
2022+AC0-01+AC0-24,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-24,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-25,Johor,2,0,0,1,0
2022+AC0-01+AC0-25,Kedah,0,0,0,0,0
2022+AC0-01+AC0-25,Kelantan,0,0,0,1,0
2022+AC0-01+AC0-25,Melaka,0,0,0,0,0
2022+AC0-01+AC0-25,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-25,Pahang,1,1,0,0,0
2022+AC0-01+AC0-25,Perak,2,0,0,0,1
2022+AC0-01+AC0-25,Perlis,0,0,0,0,0
2022+AC0-01+AC0-25,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-25,Sabah,3,0,0,0,0
2022+AC0-01+AC0-25,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-25,Selangor,6,1,0,0,0
2022+AC0-01+AC0-25,Terengganu,0,0,0,0,0
2022+AC0-01+AC0-25,W.P. Kuala Lumpur,2,0,0,0,0
2022+AC0-01+AC0-25,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-25,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-26,Johor,2,1,0,1,0
2022+AC0-01+AC0-26,Kedah,0,0,0,0,0
2022+AC0-01+AC0-26,Kelantan,0,0,0,1,0
2022+AC0-01+AC0-26,Melaka,1,1,0,0,0
2022+AC0-01+AC0-26,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-26,Pahang,1,0,0,2,0
2022+AC0-01+AC0-26,Perak,1,0,0,1,0
2022+AC0-01+AC0-26,Perlis,0,0,0,0,0
2022+AC0-01+AC0-26,Pulau Pinang,1,0,0,0,0
2022+AC0-01+AC0-26,Sabah,3,1,0,2,0
2022+AC0-01+AC0-26,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-26,Selangor,3,2,0,0,0
2022+AC0-01+AC0-26,Terengganu,0,0,0,0,0
2022+AC0-01+AC0-26,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-26,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-26,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-27,Johor,1,0,0,3,0
2022+AC0-01+AC0-27,Kedah,0,0,0,0,0
2022+AC0-01+AC0-27,Kelantan,2,1,0,0,0
2022+AC0-01+AC0-27,Melaka,0,0,0,0,0
2022+AC0-01+AC0-27,Negeri Sembilan,0,1,1,0,0
2022+AC0-01+AC0-27,Pahang,0,0,0,0,0
2022+AC0-01+AC0-27,Perak,1,3,1,0,0
2022+AC0-01+AC0-27,Perlis,0,0,0,0,0
2022+AC0-01+AC0-27,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-27,Sabah,0,0,0,0,0
2022+AC0-01+AC0-27,Sarawak,1,0,0,0,0
2022+AC0-01+AC0-27,Selangor,3,0,0,0,0
2022+AC0-01+AC0-27,Terengganu,0,0,0,1,0
2022+AC0-01+AC0-27,W.P. Kuala Lumpur,2,0,0,0,0
2022+AC0-01+AC0-27,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-27,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-28,Johor,3,1,0,0,1
2022+AC0-01+AC0-28,Kedah,0,0,0,0,0
2022+AC0-01+AC0-28,Kelantan,0,1,0,0,0
2022+AC0-01+AC0-28,Melaka,1,2,0,0,0
2022+AC0-01+AC0-28,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-28,Pahang,2,1,0,0,0
2022+AC0-01+AC0-28,Perak,3,0,0,2,0
2022+AC0-01+AC0-28,Perlis,0,0,0,0,0
2022+AC0-01+AC0-28,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-28,Sabah,2,0,0,0,1
2022+AC0-01+AC0-28,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-28,Selangor,1,2,0,0,1
2022+AC0-01+AC0-28,Terengganu,0,1,0,0,0
2022+AC0-01+AC0-28,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-28,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-28,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-29,Johor,0,1,0,2,0
2022+AC0-01+AC0-29,Kedah,0,0,0,0,0
2022+AC0-01+AC0-29,Kelantan,1,0,0,2,0
2022+AC0-01+AC0-29,Melaka,1,0,0,0,0
2022+AC0-01+AC0-29,Negeri Sembilan,0,0,0,0,0
2022+AC0-01+AC0-29,Pahang,1,0,0,0,0
2022+AC0-01+AC0-29,Perak,0,0,0,0,0
2022+AC0-01+AC0-29,Perlis,0,0,0,0,0
2022+AC0-01+AC0-29,Pulau Pinang,1,0,0,0,0
2022+AC0-01+AC0-29,Sabah,0,1,0,0,0
2022+AC0-01+AC0-29,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-29,Selangor,1,0,0,0,1
2022+AC0-01+AC0-29,Terengganu,0,1,0,0,0
2022+AC0-01+AC0-29,W.P. Kuala Lumpur,0,1,0,0,0
2022+AC0-01+AC0-29,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-29,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-30,Johor,2,1,0,1,0
2022+AC0-01+AC0-30,Kedah,0,0,0,0,0
2022+AC0-01+AC0-30,Kelantan,0,1,0,0,0
2022+AC0-01+AC0-30,Melaka,1,0,0,0,0
2022+AC0-01+AC0-30,Negeri Sembilan,0,1,0,0,0
2022+AC0-01+AC0-30,Pahang,1,0,0,2,0
2022+AC0-01+AC0-30,Perak,3,0,0,0,0
2022+AC0-01+AC0-30,Perlis,0,0,0,0,0
2022+AC0-01+AC0-30,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-30,Sabah,0,0,0,0,0
2022+AC0-01+AC0-30,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-30,Selangor,0,0,0,1,0
2022+AC0-01+AC0-30,Terengganu,1,0,0,1,0
2022+AC0-01+AC0-30,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-01+AC0-30,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-30,W.P. Putrajaya,0,0,0,0,0
2022+AC0-01+AC0-31,Johor,3,0,0,1,0
2022+AC0-01+AC0-31,Kedah,0,0,1,1,0
2022+AC0-01+AC0-31,Kelantan,3,0,0,0,0
2022+AC0-01+AC0-31,Melaka,0,0,0,0,0
2022+AC0-01+AC0-31,Negeri Sembilan,1,0,0,0,0
2022+AC0-01+AC0-31,Pahang,0,0,0,0,0
2022+AC0-01+AC0-31,Perak,1,0,0,1,0
2022+AC0-01+AC0-31,Perlis,0,0,0,0,0
2022+AC0-01+AC0-31,Pulau Pinang,0,0,0,0,0
2022+AC0-01+AC0-31,Sabah,2,0,0,0,1
2022+AC0-01+AC0-31,Sarawak,0,0,0,0,0
2022+AC0-01+AC0-31,Selangor,1,2,0,1,0
2022+AC0-01+AC0-31,Terengganu,1,0,0,0,0
2022+AC0-01+AC0-31,W.P. Kuala Lumpur,1,0,0,0,0
2022+AC0-01+AC0-31,W.P. Labuan,0,0,0,0,0
2022+AC0-01+AC0-31,W.P. Putrajaya,0,0,0,0,0
2022+AC0-02+AC0-01,Johor,2,0,0,0,0
2022+AC0-02+AC0-01,Kedah,0,0,0,0,0
2022+AC0-02+AC0-01,Kelantan,0,0,0,1,0
2022+AC0-02+AC0-01,Melaka,0,0,0,0,0
2022+AC0-02+AC0-01,Negeri Sembilan,0,0,0,1,0
2022+AC0-02+AC0-01,Pahang,1,1,0,0,0
2022+AC0-02+AC0-01,Perak,1,0,1,2,0
2022+AC0-02+AC0-01,Perlis,0,0,0,0,0
2022+AC0-02+AC0-01,Pulau Pinang,0,2,0,1,0
2022+AC0-02+AC0-01,Sabah,0,1,0,0,0
2022+AC0-02+AC0-01,Sarawak,0,0,0,0,0
2022+AC0-02+AC0-01,Selangor,2,0,0,2,0
2022+AC0-02+AC0-01,Terengganu,1,0,0,0,0
2022+AC0-02+AC0-01,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-02+AC0-01,W.P. Labuan,0,0,0,0,0
2022+AC0-02+AC0-01,W.P. Putrajaya,0,0,0,0,0
2022+AC0-02+AC0-02,Johor,1,0,0,3,1
2022+AC0-02+AC0-02,Kedah,0,0,0,1,0
2022+AC0-02+AC0-02,Kelantan,2,0,0,0,0
2022+AC0-02+AC0-02,Melaka,0,0,0,0,0
2022+AC0-02+AC0-02,Negeri Sembilan,1,0,0,0,0
2022+AC0-02+AC0-02,Pahang,2,0,0,1,0
2022+AC0-02+AC0-02,Perak,0,1,0,0,0
2022+AC0-02+AC0-02,Perlis,0,0,0,0,0
2022+AC0-02+AC0-02,Pulau Pinang,0,0,0,0,0
2022+AC0-02+AC0-02,Sabah,0,0,0,1,0
2022+AC0-02+AC0-02,Sarawak,0,0,0,0,0
2022+AC0-02+AC0-02,Selangor,0,1,0,1,0
2022+AC0-02+AC0-02,Terengganu,1,0,0,1,0
2022+AC0-02+AC0-02,W.P. Kuala Lumpur,0,1,0,0,0
2022+AC0-02+AC0-02,W.P. Labuan,0,0,0,0,0
2022+AC0-02+AC0-02,W.P. Putrajaya,0,0,0,0,0
2022+AC0-02+AC0-03,Johor,1,0,0,0,0
2022+AC0-02+AC0-03,Kedah,2,0,0,0,0
2022+AC0-02+AC0-03,Kelantan,1,0,0,0,0
2022+AC0-02+AC0-03,Melaka,0,0,0,0,0
2022+AC0-02+AC0-03,Negeri Sembilan,0,0,0,0,0
2022+AC0-02+AC0-03,Pahang,1,1,0,0,0
2022+AC0-02+AC0-03,Perak,3,0,0,1,0
2022+AC0-02+AC0-03,Perlis,0,0,0,0,0
2022+AC0-02+AC0-03,Pulau Pinang,0,0,0,0,0
2022+AC0-02+AC0-03,Sabah,0,1,0,1,0
2022+AC0-02+AC0-03,Sarawak,0,0,0,0,0
2022+AC0-02+AC0-03,Selangor,0,2,0,0,0
2022+AC0-02+AC0-03,Terengganu,0,1,0,0,0
2022+AC0-02+AC0-03,W.P. Kuala Lumpur,0,0,0,0,0
2022+AC0-02+AC0-03,W.P. Labuan,0,0,0,0,0
2022+AC0-02+AC0-03,W.P. Putrajaya,0,0,0,0,0
2022+AC0-02+AC0-04,Johor,3,0,0,3,0
2022+AC0-02+AC0-04,Kedah,1,0,0,0,0
