date,state,variable,value
2022-07-24,Perlis,1st Booster,17
2022-07-24,Pulau Pinang,1st Booster,15
2022-07-24,Sabah,1st Booster,43
2022-07-24,Sarawak,1st Booster,19
2022-07-24,Selangor,1st Booster,161
2022-07-24,Terengganu,1st Booster,57
2022-07-24,W.P. Kuala Lumpur,1st Booster,115
2022-07-24,W.P. Labuan,1st Booster,0
2022-07-24,W.P. Putrajaya,1st Booster,2
2022-07-25,Johor,1st Booster,200
2022-07-25,Kedah,1st Booster,91
2022-07-25,Kelantan,1st Booster,70
2022-07-25,Melaka,1st Booster,30
2022-07-25,Negeri Sembilan,1st Booster,36
2022-07-25,Pahang,1st Booster,27
2022-07-25,Perak,1st Booster,76
2022-07-25,Perlis,1st Booster,1
2022-07-25,Pulau Pinang,1st Booster,44
2022-07-25,Sabah,1st Booster,163
2022-07-25,Sarawak,1st Booster,50
2022-07-25,Selangor,1st Booster,277
2022-07-25,Terengganu,1st Booster,57
2022-07-25,W.P. Kuala Lumpur,1st Booster,202
2022-07-25,W.P. Labuan,1st Booster,3
2022-07-25,W.P. Putrajaya,1st Booster,6
2022-07-26,Johor,1st Booster,205
2022-07-26,Kedah,1st Booster,88
2022-07-26,Kelantan,1st Booster,127
2022-07-26,Melaka,1st Booster,37
2022-07-26,Negeri Sembilan,1st Booster,45
2022-07-26,Pahang,1st Booster,66
2022-07-26,Perak,1st Booster,99
2022-07-26,Perlis,1st Booster,11
2022-07-26,Pulau Pinang,1st Booster,75
2022-07-26,Sabah,1st Booster,64
2022-07-26,Sarawak,1st Booster,62
2022-07-26,Selangor,1st Booster,312
2022-07-26,Terengganu,1st Booster,54
2022-07-26,W.P. Kuala Lumpur,1st Booster,167
2022-07-26,W.P. Labuan,1st Booster,0
2022-07-26,W.P. Putrajaya,1st Booster,5
2022-07-27,Johor,1st Booster,168
2022-07-27,Kedah,1st Booster,123
2022-07-27,Kelantan,1st Booster,44
2022-07-27,Melaka,1st Booster,29
2022-07-27,Negeri Sembilan,1st Booster,84
2022-07-27,Pahang,1st Booster,64
2022-07-27,Perak,1st Booster,109
2022-07-27,Perlis,1st Booster,1
2022-07-27,Pulau Pinang,1st Booster,68
2022-07-27,Sabah,1st Booster,138
2022-07-27,Sarawak,1st Booster,56
2022-07-27,Selangor,1st Booster,345
2022-07-27,Terengganu,1st Booster,54
2022-07-27,W.P. Kuala Lumpur,1st Booster,156
2022-07-27,W.P. Labuan,1st Booster,0
2022-07-27,W.P. Putrajaya,1st Booster,6
2022-07-28,Johor,1st Booster,271
2022-07-28,Kedah,1st Booster,158
2022-07-28,Kelantan,1st Booster,175
2022-07-28,Melaka,1st Booster,28
2022-07-28,Negeri Sembilan,1st Booster,39
2022-07-28,Pahang,1st Booster,87
2022-07-28,Perak,1st Booster,122
2022-07-28,Perlis,1st Booster,13
2022-07-28,Pulau Pinang,1st Booster,100
2022-07-28,Sabah,1st Booster,153
2022-07-28,Sarawak,1st Booster,121
2022-07-28,Selangor,1st Booster,356
2022-07-28,Terengganu,1st Booster,78
2022-07-28,W.P. Kuala Lumpur,1st Booster,231
2022-07-28,W.P. Labuan,1st Booster,1
2022-07-28,W.P. Putrajaya,1st Booster,3
2022-07-29,Johor,1st Booster,133
2022-07-29,Kedah,1st Booster,26
2022-07-29,Kelantan,1st Booster,3
2022-07-29,Melaka,1st Booster,51
2022-07-29,Negeri Sembilan,1st Booster,81
2022-07-29,Pahang,1st Booster,79
2022-07-29,Perak,1st Booster,141
2022-07-29,Perlis,1st Booster,11
2022-07-29,Pulau Pinang,1st Booster,169
2022-07-29,Sabah,1st Booster,125
2022-07-29,Sarawak,1st Booster,176
2022-07-29,Selangor,1st Booster,307
2022-07-29,Terengganu,1st Booster,23
2022-07-29,W.P. Kuala Lumpur,1st Booster,207
2022-07-29,W.P. Labuan,1st Booster,8
2022-07-29,W.P. Putrajaya,1st Booster,21
2022-07-30,Johor,1st Booster,78
2022-07-30,Kedah,1st Booster,31
2022-07-30,Kelantan,1st Booster,37
2022-07-30,Melaka,1st Booster,14
2022-07-30,Negeri Sembilan,1st Booster,29
2022-07-30,Pahang,1st Booster,15
2022-07-30,Perak,1st Booster,51
2022-07-30,Perlis,1st Booster,17
2022-07-30,Pulau Pinang,1st Booster,17
2022-07-30,Sabah,1st Booster,60
2022-07-30,Sarawak,1st Booster,287
2022-07-30,Selangor,1st Booster,216
2022-07-30,Terengganu,1st Booster,11
2022-07-30,W.P. Kuala Lumpur,1st Booster,121
2022-07-30,W.P. Labuan,1st Booster,0
2022-07-30,W.P. Putrajaya,1st Booster,2
2022-07-31,Johor,1st Booster,151
2022-07-31,Kedah,1st Booster,71
2022-07-31,Kelantan,1st Booster,29
2022-07-31,Melaka,1st Booster,14
2022-07-31,Negeri Sembilan,1st Booster,13
2022-07-31,Pahang,1st Booster,6
2022-07-31,Perak,1st Booster,28
2022-07-31,Perlis,1st Booster,3
2022-07-31,Pulau Pinang,1st Booster,35
2022-07-31,Sabah,1st Booster,33
2022-07-31,Sarawak,1st Booster,8
2022-07-31,Selangor,1st Booster,152
2022-07-31,Terengganu,1st Booster,18
2022-07-31,W.P. Kuala Lumpur,1st Booster,118
2022-07-31,W.P. Labuan,1st Booster,0
2022-07-31,W.P. Putrajaya,1st Booster,1
2022-08-01,Johor,1st Booster,160
2022-08-01,Kedah,1st Booster,84
2022-08-01,Kelantan,1st Booster,35
2022-08-01,Melaka,1st Booster,27
2022-08-01,Negeri Sembilan,1st Booster,35
2022-08-01,Pahang,1st Booster,4
2022-08-01,Perak,1st Booster,78
2022-08-01,Perlis,1st Booster,1
2022-08-01,Pulau Pinang,1st Booster,49
2022-08-01,Sabah,1st Booster,92
2022-08-01,Sarawak,1st Booster,59
2022-08-01,Selangor,1st Booster,244
2022-08-01,Terengganu,1st Booster,70
2022-08-01,W.P. Kuala Lumpur,1st Booster,103
2022-08-01,W.P. Labuan,1st Booster,0
2022-08-01,W.P. Putrajaya,1st Booster,8
2022-08-02,Johor,1st Booster,193
2022-08-02,Kedah,1st Booster,51
2022-08-02,Kelantan,1st Booster,115
2022-08-02,Melaka,1st Booster,27
2022-08-02,Negeri Sembilan,1st Booster,34
2022-08-02,Pahang,1st Booster,42
2022-08-02,Perak,1st Booster,90
2022-08-02,Perlis,1st Booster,10
2022-08-02,Pulau Pinang,1st Booster,61
2022-08-02,Sabah,1st Booster,85
2022-08-02,Sarawak,1st Booster,59
2022-08-02,Selangor,1st Booster,256
2022-08-02,Terengganu,1st Booster,46
2022-08-02,W.P. Kuala Lumpur,1st Booster,110
2022-08-02,W.P. Labuan,1st Booster,3
2022-08-02,W.P. Putrajaya,1st Booster,3
2022-08-03,Johor,1st Booster,162
2022-08-03,Kedah,1st Booster,109
2022-08-03,Kelantan,1st Booster,69
2022-08-03,Melaka,1st Booster,34
2022-08-03,Negeri Sembilan,1st Booster,39
2022-08-03,Pahang,1st Booster,40
2022-08-03,Perak,1st Booster,56
2022-08-03,Perlis,1st Booster,8
2022-08-03,Pulau Pinang,1st Booster,63
2022-08-03,Sabah,1st Booster,71
2022-08-03,Sarawak,1st Booster,40
2022-08-03,Selangor,1st Booster,236
2022-08-03,Terengganu,1st Booster,37
2022-08-03,W.P. Kuala Lumpur,1st Booster,152
2022-08-03,W.P. Labuan,1st Booster,0
2022-08-03,W.P. Putrajaya,1st Booster,5
2022-08-04,Johor,1st Booster,188
2022-08-04,Kedah,1st Booster,136
2022-08-04,Kelantan,1st Booster,120
2022-08-04,Melaka,1st Booster,25
2022-08-04,Negeri Sembilan,1st Booster,52
2022-08-04,Pahang,1st Booster,51
2022-08-04,Perak,1st Booster,105
2022-08-04,Perlis,1st Booster,10
2022-08-04,Pulau Pinang,1st Booster,78
2022-08-04,Sabah,1st Booster,92
2022-08-04,Sarawak,1st Booster,65
2022-08-04,Selangor,1st Booster,282
2022-08-04,Terengganu,1st Booster,64
2022-08-04,W.P. Kuala Lumpur,1st Booster,113
2022-08-04,W.P. Labuan,1st Booster,1
2022-08-04,W.P. Putrajaya,1st Booster,4
2022-08-05,Johor,1st Booster,138
2022-08-05,Kedah,1st Booster,18
2022-08-05,Kelantan,1st Booster,6
2022-08-05,Melaka,1st Booster,31
2022-08-05,Negeri Sembilan,1st Booster,34
2022-08-05,Pahang,1st Booster,48
2022-08-05,Perak,1st Booster,110
2022-08-05,Perlis,1st Booster,13
2022-08-05,Pulau Pinang,1st Booster,130
2022-08-05,Sabah,1st Booster,133
2022-08-05,Sarawak,1st Booster,149
2022-08-05,Selangor,1st Booster,296
2022-08-05,Terengganu,1st Booster,29
2022-08-05,W.P. Kuala Lumpur,1st Booster,160
2022-08-05,W.P. Labuan,1st Booster,8
2022-08-05,W.P. Putrajaya,1st Booster,4
2022-08-06,Johor,1st Booster,99
2022-08-06,Kedah,1st Booster,18
2022-08-06,Kelantan,1st Booster,44
2022-08-06,Melaka,1st Booster,16
2022-08-06,Negeri Sembilan,1st Booster,24
2022-08-06,Pahang,1st Booster,12
2022-08-06,Perak,1st Booster,31
2022-08-06,Perlis,1st Booster,3
2022-08-06,Pulau Pinang,1st Booster,19
2022-08-06,Sabah,1st Booster,95
2022-08-06,Sarawak,1st Booster,71
2022-08-06,Selangor,1st Booster,213
2022-08-06,Terengganu,1st Booster,48
2022-08-06,W.P. Kuala Lumpur,1st Booster,117
2022-08-06,W.P. Labuan,1st Booster,0
2022-08-06,W.P. Putrajaya,1st Booster,2
2022-08-07,Johor,1st Booster,148
2022-08-07,Kedah,1st Booster,90
2022-08-07,Kelantan,1st Booster,31
2022-08-07,Melaka,1st Booster,25
2022-08-07,Negeri Sembilan,1st Booster,3
2022-08-07,Pahang,1st Booster,5
2022-08-07,Perak,1st Booster,16
2022-08-07,Perlis,1st Booster,1
2022-08-07,Pulau Pinang,1st Booster,27
2022-08-07,Sabah,1st Booster,40
2022-08-07,Sarawak,1st Booster,81
2022-08-07,Selangor,1st Booster,83
2022-08-07,Terengganu,1st Booster,34
2022-08-07,W.P. Kuala Lumpur,1st Booster,56
2022-08-07,W.P. Labuan,1st Booster,0
2022-08-07,W.P. Putrajaya,1st Booster,0
2022-08-08,Johor,1st Booster,131
2022-08-08,Kedah,1st Booster,54
2022-08-08,Kelantan,1st Booster,56
2022-08-08,Melaka,1st Booster,20
2022-08-08,Negeri Sembilan,1st Booster,18
2022-08-08,Pahang,1st Booster,27
2022-08-08,Perak,1st Booster,75
2022-08-08,Perlis,1st Booster,7
2022-08-08,Pulau Pinang,1st Booster,37
2022-08-08,Sabah,1st Booster,33
2022-08-08,Sarawak,1st Booster,43
2022-08-08,Selangor,1st Booster,294
2022-08-08,Terengganu,1st Booster,43
2022-08-08,W.P. Kuala Lumpur,1st Booster,114
2022-08-08,W.P. Labuan,1st Booster,4
2022-08-08,W.P. Putrajaya,1st Booster,6
2022-08-09,Johor,1st Booster,171
2022-08-09,Kedah,1st Booster,110
2022-08-09,Kelantan,1st Booster,111
2022-08-09,Melaka,1st Booster,31
2022-08-09,Negeri Sembilan,1st Booster,33
2022-08-09,Pahang,1st Booster,44
2022-08-09,Perak,1st Booster,92
2022-08-09,Perlis,1st Booster,2
2022-08-09,Pulau Pinang,1st Booster,92
2022-08-09,Sabah,1st Booster,66
2022-08-09,Sarawak,1st Booster,49
2022-08-09,Selangor,1st Booster,204
2022-08-09,Terengganu,1st Booster,52
2022-08-09,W.P. Kuala Lumpur,1st Booster,119
2022-08-09,W.P. Labuan,1st Booster,7
2022-08-09,W.P. Putrajaya,1st Booster,15
2022-08-10,Johor,1st Booster,141
2022-08-10,Kedah,1st Booster,71
2022-08-10,Kelantan,1st Booster,54
2022-08-10,Melaka,1st Booster,31
2022-08-10,Negeri Sembilan,1st Booster,41
2022-08-10,Pahang,1st Booster,38
2022-08-10,Perak,1st Booster,61
2022-08-10,Perlis,1st Booster,6
2022-08-10,Pulau Pinang,1st Booster,70
2022-08-10,Sabah,1st Booster,58
2022-08-10,Sarawak,1st Booster,62
2022-08-10,Selangor,1st Booster,191
2022-08-10,Terengganu,1st Booster,30
2022-08-10,W.P. Kuala Lumpur,1st Booster,121
2022-08-10,W.P. Labuan,1st Booster,2
2022-08-10,W.P. Putrajaya,1st Booster,4
2022-08-11,Johor,1st Booster,286
2022-08-11,Kedah,1st Booster,166
2022-08-11,Kelantan,1st Booster,93
2022-08-11,Melaka,1st Booster,52
2022-08-11,Negeri Sembilan,1st Booster,45
2022-08-11,Pahang,1st Booster,31
2022-08-11,Perak,1st Booster,82
2022-08-11,Perlis,1st Booster,18
2022-08-11,Pulau Pinang,1st Booster,38
2022-08-11,Sabah,1st Booster,82
2022-08-11,Sarawak,1st Booster,71
2022-08-11,Selangor,1st Booster,208
2022-08-11,Terengganu,1st Booster,58
2022-08-11,W.P. Kuala Lumpur,1st Booster,110
2022-08-11,W.P. Labuan,1st Booster,1
2022-08-11,W.P. Putrajaya,1st Booster,4
2022-08-12,Johor,1st Booster,121
2022-08-12,Kedah,1st Booster,34
2022-08-12,Kelantan,1st Booster,1
2022-08-12,Melaka,1st Booster,50
2022-08-12,Negeri Sembilan,1st Booster,50
2022-08-12,Pahang,1st Booster,79
2022-08-12,Perak,1st Booster,134
2022-08-12,Perlis,1st Booster,11
2022-08-12,Pulau Pinang,1st Booster,128
2022-08-12,Sabah,1st Booster,88
2022-08-12,Sarawak,1st Booster,95
2022-08-12,Selangor,1st Booster,242
2022-08-12,Terengganu,1st Booster,18
2022-08-12,W.P. Kuala Lumpur,1st Booster,113
2022-08-12,W.P. Labuan,1st Booster,1
2022-08-12,W.P. Putrajaya,1st Booster,7
2022-08-13,Johor,1st Booster,99
2022-08-13,Kedah,1st Booster,28
2022-08-13,Kelantan,1st Booster,28
2022-08-13,Melaka,1st Booster,11
2022-08-13,Negeri Sembilan,1st Booster,24
2022-08-13,Pahang,1st Booster,12
2022-08-13,Perak,1st Booster,25
2022-08-13,Perlis,1st Booster,3
2022-08-13,Pulau Pinang,1st Booster,18
2022-08-13,Sabah,1st Booster,167
2022-08-13,Sarawak,1st Booster,90
2022-08-13,Selangor,1st Booster,168
2022-08-13,Terengganu,1st Booster,13
2022-08-13,W.P. Kuala Lumpur,1st Booster,110
2022-08-13,W.P. Labuan,1st Booster,0
2022-08-13,W.P. Putrajaya,1st Booster,1
2022-08-14,Johor,1st Booster,118
2022-08-14,Kedah,1st Booster,109
2022-08-14,Kelantan,1st Booster,37
2022-08-14,Melaka,1st Booster,3
2022-08-14,Negeri Sembilan,1st Booster,13
2022-08-14,Pahang,1st Booster,5
2022-08-14,Perak,1st Booster,20
2022-08-14,Perlis,1st Booster,2
2022-08-14,Pulau Pinang,1st Booster,16
2022-08-14,Sabah,1st Booster,13
2022-08-14,Sarawak,1st Booster,123
2022-08-14,Selangor,1st Booster,88
2022-08-14,Terengganu,1st Booster,36
2022-08-14,W.P. Kuala Lumpur,1st Booster,47
2022-08-14,W.P. Labuan,1st Booster,0
2022-08-14,W.P. Putrajaya,1st Booster,0
2022-08-15,Johor,1st Booster,117
2022-08-15,Kedah,1st Booster,73
2022-08-15,Kelantan,1st Booster,36
2022-08-15,Melaka,1st Booster,24
2022-08-15,Negeri Sembilan,1st Booster,19
2022-08-15,Pahang,1st Booster,20
2022-08-15,Perak,1st Booster,52
2022-08-15,Perlis,1st Booster,7
2022-08-15,Pulau Pinang,1st Booster,30
2022-08-15,Sabah,1st Booster,46
2022-08-15,Sarawak,1st Booster,64
2022-08-15,Selangor,1st Booster,182
2022-08-15,Terengganu,1st Booster,36
2022-08-15,W.P. Kuala Lumpur,1st Booster,92
2022-08-15,W.P. Labuan,1st Booster,3
2022-08-15,W.P. Putrajaya,1st Booster,3
2022-08-16,Johor,1st Booster,105
2022-08-16,Kedah,1st Booster,55
2022-08-16,Kelantan,1st Booster,124
2022-08-16,Melaka,1st Booster,20
2022-08-16,Negeri Sembilan,1st Booster,25
2022-08-16,Pahang,1st Booster,28
2022-08-16,Perak,1st Booster,133
2022-08-16,Perlis,1st Booster,2
2022-08-16,Pulau Pinang,1st Booster,59
2022-08-16,Sabah,1st Booster,56
2022-08-16,Sarawak,1st Booster,82
2022-08-16,Selangor,1st Booster,176
2022-08-16,Terengganu,1st Booster,22
2022-08-16,W.P. Kuala Lumpur,1st Booster,91
2022-08-16,W.P. Labuan,1st Booster,1
2022-08-16,W.P. Putrajaya,1st Booster,6
2022-08-17,Johor,1st Booster,118
2022-08-17,Kedah,1st Booster,77
2022-08-17,Kelantan,1st Booster,110
2022-08-17,Melaka,1st Booster,22
2022-08-17,Negeri Sembilan,1st Booster,33
2022-08-17,Pahang,1st Booster,62
2022-08-17,Perak,1st Booster,113
2022-08-17,Perlis,1st Booster,0
2022-08-17,Pulau Pinang,1st Booster,45
2022-08-17,Sabah,1st Booster,48
2022-08-17,Sarawak,1st Booster,112
2022-08-17,Selangor,1st Booster,199
2022-08-17,Terengganu,1st Booster,42
2022-08-17,W.P. Kuala Lumpur,1st Booster,106
2022-08-17,W.P. Labuan,1st Booster,1
2022-08-17,W.P. Putrajaya,1st Booster,5
2022-08-18,Johor,1st Booster,229
2022-08-18,Kedah,1st Booster,132
2022-08-18,Kelantan,1st Booster,108
2022-08-18,Melaka,1st Booster,18
2022-08-18,Negeri Sembilan,1st Booster,24
2022-08-18,Pahang,1st Booster,32
2022-08-18,Perak,1st Booster,89
2022-08-18,Perlis,1st Booster,13
2022-08-18,Pulau Pinang,1st Booster,63
2022-08-18,Sabah,1st Booster,77
2022-08-18,Sarawak,1st Booster,102
2022-08-18,Selangor,1st Booster,209
2022-08-18,Terengganu,1st Booster,44
2022-08-18,W.P. Kuala Lumpur,1st Booster,87
2022-08-18,W.P. Labuan,1st Booster,0
2022-08-18,W.P. Putrajaya,1st Booster,5
2022-08-19,Johor,1st Booster,135
2022-08-19,Kedah,1st Booster,19
2022-08-19,Kelantan,1st Booster,4
2022-08-19,Melaka,1st Booster,59
2022-08-19,Negeri Sembilan,1st Booster,38
2022-08-19,Pahang,1st Booster,70
2022-08-19,Perak,1st Booster,96
2022-08-19,Perlis,1st Booster,8
2022-08-19,Pulau Pinang,1st Booster,132
2022-08-19,Sabah,1st Booster,122
2022-08-19,Sarawak,1st Booster,184
2022-08-19,Selangor,1st Booster,172
2022-08-19,Terengganu,1st Booster,25
2022-08-19,W.P. Kuala Lumpur,1st Booster,96
2022-08-19,W.P. Labuan,1st Booster,3
2022-08-19,W.P. Putrajaya,1st Booster,3
2022-08-20,Johor,1st Booster,83
2022-08-20,Kedah,1st Booster,6
2022-08-20,Kelantan,1st Booster,16
2022-08-20,Melaka,1st Booster,17
2022-08-20,Negeri Sembilan,1st Booster,11
2022-08-20,Pahang,1st Booster,25
2022-08-20,Perak,1st Booster,35
2022-08-20,Perlis,1st Booster,1
2022-08-20,Pulau Pinang,1st Booster,26
2022-08-20,Sabah,1st Booster,63
2022-08-20,Sarawak,1st Booster,187
2022-08-20,Selangor,1st Booster,158
2022-08-20,Terengganu,1st Booster,34
2022-08-20,W.P. Kuala Lumpur,1st Booster,68
2022-08-20,W.P. Labuan,1st Booster,0
2022-08-20,W.P. Putrajaya,1st Booster,1
2022-08-21,Johor,1st Booster,130
2022-08-21,Kedah,1st Booster,63
2022-08-21,Kelantan,1st Booster,22
2022-08-21,Melaka,1st Booster,10
2022-08-21,Negeri Sembilan,1st Booster,14
2022-08-21,Pahang,1st Booster,2
2022-08-21,Perak,1st Booster,14
2022-08-21,Perlis,1st Booster,3
2022-08-21,Pulau Pinang,1st Booster,10
2022-08-21,Sabah,1st Booster,18
2022-08-21,Sarawak,1st Booster,7
2022-08-21,Selangor,1st Booster,70
2022-08-21,Terengganu,1st Booster,41
2022-08-21,W.P. Kuala Lumpur,1st Booster,73
2022-08-21,W.P. Labuan,1st Booster,0
2022-08-21,W.P. Putrajaya,1st Booster,0
2022-08-22,Johor,1st Booster,125
2022-08-22,Kedah,1st Booster,119
2022-08-22,Kelantan,1st Booster,37
2022-08-22,Melaka,1st Booster,24
2022-08-22,Negeri Sembilan,1st Booster,34
2022-08-22,Pahang,1st Booster,18
2022-08-22,Perak,1st Booster,59
2022-08-22,Perlis,1st Booster,0
2022-08-22,Pulau Pinang,1st Booster,37
2022-08-22,Sabah,1st Booster,201
2022-08-22,Sarawak,1st Booster,85
2022-08-22,Selangor,1st Booster,152
2022-08-22,Terengganu,1st Booster,28
2022-08-22,W.P. Kuala Lumpur,1st Booster,55
2022-08-22,W.P. Labuan,1st Booster,0
2022-08-22,W.P. Putrajaya,1st Booster,1
2022-08-23,Johor,1st Booster,115
2022-08-23,Kedah,1st Booster,58
2022-08-23,Kelantan,1st Booster,39
2022-08-23,Melaka,1st Booster,19
2022-08-23,Negeri Sembilan,1st Booster,12
2022-08-23,Pahang,1st Booster,36
2022-08-23,Perak,1st Booster,48
2022-08-23,Perlis,1st Booster,4
2022-08-23,Pulau Pinang,1st Booster,35
2022-08-23,Sabah,1st Booster,60
2022-08-23,Sarawak,1st Booster,99
2022-08-23,Selangor,1st Booster,144
2022-08-23,Terengganu,1st Booster,40
2022-08-23,W.P. Kuala Lumpur,1st Booster,78
2022-08-23,W.P. Labuan,1st Booster,1
2022-08-23,W.P. Putrajaya,1st Booster,7
2022-08-24,Johor,1st Booster,144
2022-08-24,Kedah,1st Booster,59
2022-08-24,Kelantan,1st Booster,70
2022-08-24,Melaka,1st Booster,10
2022-08-24,Negeri Sembilan,1st Booster,44
2022-08-24,Pahang,1st Booster,44
2022-08-24,Perak,1st Booster,54
2022-08-24,Perlis,1st Booster,1
2022-08-24,Pulau Pinang,1st Booster,38
2022-08-24,Sabah,1st Booster,60
2022-08-24,Sarawak,1st Booster,101
2022-08-24,Selangor,1st Booster,207
2022-08-24,Terengganu,1st Booster,39
2022-08-24,W.P. Kuala Lumpur,1st Booster,64
2022-08-24,W.P. Labuan,1st Booster,1
2022-08-24,W.P. Putrajaya,1st Booster,3
2022-08-25,Johor,1st Booster,196
2022-08-25,Kedah,1st Booster,112
2022-08-25,Kelantan,1st Booster,70
2022-08-25,Melaka,1st Booster,25
2022-08-25,Negeri Sembilan,1st Booster,24
2022-08-25,Pahang,1st Booster,17
2022-08-25,Perak,1st Booster,75
2022-08-25,Perlis,1st Booster,9
2022-08-25,Pulau Pinang,1st Booster,52
2022-08-25,Sabah,1st Booster,59
2022-08-25,Sarawak,1st Booster,82
2022-08-25,Selangor,1st Booster,199
2022-08-25,Terengganu,1st Booster,65
2022-08-25,W.P. Kuala Lumpur,1st Booster,71
2022-08-25,W.P. Labuan,1st Booster,1
2022-08-25,W.P. Putrajaya,1st Booster,4
2022-08-26,Johor,1st Booster,83
2022-08-26,Kedah,1st Booster,23
2022-08-26,Kelantan,1st Booster,1
2022-08-26,Melaka,1st Booster,45
2022-08-26,Negeri Sembilan,1st Booster,41
2022-08-26,Pahang,1st Booster,54
2022-08-26,Perak,1st Booster,107
2022-08-26,Perlis,1st Booster,7
2022-08-26,Pulau Pinang,1st Booster,92
2022-08-26,Sabah,1st Booster,91
2022-08-26,Sarawak,1st Booster,120
2022-08-26,Selangor,1st Booster,170
2022-08-26,Terengganu,1st Booster,22
2022-08-26,W.P. Kuala Lumpur,1st Booster,52
2022-08-26,W.P. Labuan,1st Booster,0
2022-08-26,W.P. Putrajaya,1st Booster,13
2022-08-27,Johor,1st Booster,69
2022-08-27,Kedah,1st Booster,36
2022-08-27,Kelantan,1st Booster,7
2022-08-27,Melaka,1st Booster,19
2022-08-27,Negeri Sembilan,1st Booster,14
2022-08-27,Pahang,1st Booster,25
2022-08-27,Perak,1st Booster,21
2022-08-27,Perlis,1st Booster,3
2022-08-27,Pulau Pinang,1st Booster,25
2022-08-27,Sabah,1st Booster,73
2022-08-27,Sarawak,1st Booster,185
2022-08-27,Selangor,1st Booster,130
2022-08-27,Terengganu,1st Booster,13
2022-08-27,W.P. Kuala Lumpur,1st Booster,62
2022-08-27,W.P. Labuan,1st Booster,0
2022-08-27,W.P. Putrajaya,1st Booster,1
2022-08-28,Johor,1st Booster,187
2022-08-28,Kedah,1st Booster,88
2022-08-28,Kelantan,1st Booster,25
2022-08-28,Melaka,1st Booster,5
2022-08-28,Negeri Sembilan,1st Booster,3
2022-08-28,Pahang,1st Booster,14
2022-08-28,Perak,1st Booster,13
2022-08-28,Perlis,1st Booster,0
2022-08-28,Pulau Pinang,1st Booster,9
2022-08-28,Sabah,1st Booster,21
2022-08-28,Sarawak,1st Booster,15
2022-08-28,Selangor,1st Booster,75
2022-08-28,Terengganu,1st Booster,33
2022-08-28,W.P. Kuala Lumpur,1st Booster,44
2022-08-28,W.P. Labuan,1st Booster,0
2022-08-28,W.P. Putrajaya,1st Booster,1
2022-08-29,Johor,1st Booster,93
2022-08-29,Kedah,1st Booster,63
2022-08-29,Kelantan,1st Booster,55
2022-08-29,Melaka,1st Booster,5
2022-08-29,Negeri Sembilan,1st Booster,20
2022-08-29,Pahang,1st Booster,12
2022-08-29,Perak,1st Booster,66
2022-08-29,Perlis,1st Booster,9
2022-08-29,Pulau Pinang,1st Booster,61
2022-08-29,Sabah,1st Booster,104
2022-08-29,Sarawak,1st Booster,93
2022-08-29,Selangor,1st Booster,170
2022-08-29,Terengganu,1st Booster,40
2022-08-29,W.P. Kuala Lumpur,1st Booster,64
2022-08-29,W.P. Labuan,1st Booster,3
2022-08-29,W.P. Putrajaya,1st Booster,7
2022-08-30,Johor,1st Booster,101
2022-08-30,Kedah,1st Booster,56
2022-08-30,Kelantan,1st Booster,53
2022-08-30,Melaka,1st Booster,31
2022-08-30,Negeri Sembilan,1st Booster,30
2022-08-30,Pahang,1st Booster,28
2022-08-30,Perak,1st Booster,61
2022-08-30,Perlis,1st Booster,3
2022-08-30,Pulau Pinang,1st Booster,67
2022-08-30,Sabah,1st Booster,31
2022-08-30,Sarawak,1st Booster,33
2022-08-30,Selangor,1st Booster,160
2022-08-30,Terengganu,1st Booster,22
2022-08-30,W.P. Kuala Lumpur,1st Booster,61
2022-08-30,W.P. Labuan,1st Booster,0
2022-08-30,W.P. Putrajaya,1st Booster,6
2022-08-31,Johor,1st Booster,46
2022-08-31,Kedah,1st Booster,4
2022-08-31,Kelantan,1st Booster,28
2022-08-31,Melaka,1st Booster,2
2022-08-31,Negeri Sembilan,1st Booster,2
2022-08-31,Pahang,1st Booster,3
2022-08-31,Perak,1st Booster,13
2022-08-31,Perlis,1st Booster,2
2022-08-31,Pulau Pinang,1st Booster,5
2022-08-31,Sabah,1st Booster,8
2022-08-31,Sarawak,1st Booster,9
2022-08-31,Selangor,1st Booster,74
2022-08-31,Terengganu,1st Booster,2
2022-08-31,W.P. Kuala Lumpur,1st Booster,36
2022-08-31,W.P. Labuan,1st Booster,0
2022-08-31,W.P. Putrajaya,1st Booster,2
2022-09-01,Johor,1st Booster,96
2022-09-01,Kedah,1st Booster,67
2022-09-01,Kelantan,1st Booster,61
2022-09-01,Melaka,1st Booster,29
2022-09-01,Negeri Sembilan,1st Booster,18
2022-09-01,Pahang,1st Booster,13
2022-09-01,Perak,1st Booster,112
2022-09-01,Perlis,1st Booster,9
2022-09-01,Pulau Pinang,1st Booster,39
2022-09-01,Sabah,1st Booster,76
2022-09-01,Sarawak,1st Booster,55
2022-09-01,Selangor,1st Booster,193
2022-09-01,Terengganu,1st Booster,26
2022-09-01,W.P. Kuala Lumpur,1st Booster,94
2022-09-01,W.P. Labuan,1st Booster,2
2022-09-01,W.P. Putrajaya,1st Booster,3
2022-09-02,Johor,1st Booster,79
2022-09-02,Kedah,1st Booster,20
2022-09-02,Kelantan,1st Booster,2
2022-09-02,Melaka,1st Booster,41
2022-09-02,Negeri Sembilan,1st Booster,39
2022-09-02,Pahang,1st Booster,103
2022-09-02,Perak,1st Booster,67
2022-09-02,Perlis,1st Booster,2
